--------------------------------------------------
-- Xero Detailed Dump Output (Sequential)
--------------------------------------------------
-- Game: ⚔️Build to Defend Loot
-- PlaceId: 96280251181127
-- JobId: c5acaac8-4187-4d97-876d-1c8c0430751f
-- Time: 2026-09-13 23:06:55
--------------------------------------------------
-- [Service]: Workspace
Workspace [Workspace] -- [Model] | FullPath: Workspace | Props: {PrimaryPart=None, ChildrenCount=25} | Attrs: {KM_IVF_GLOBAL_SAFE=0, 0, 0, KM_IVF_Y_AXIS_P=240, KM_IVF_X_AXIS_N=0, KM_IVF_Z_AXIS_P=0, KM_IVF_Z_AXIS_N=0, KM_IVF_Y_AXIS_N=-6, KM_IVF_X_AXIS_P=0}
 Camera [Camera] -- [Camera] | FullPath: Workspace.Camera | Attrs: {SHAKE_OFFSET=0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, SHAKE_SIZE=0}
  AudioListener [AudioListener] -- [AudioListener] | FullPath: Workspace.Camera.AudioListener
   Wire [Wire] -- [Wire] | FullPath: Workspace.Camera.AudioListener.Wire
  Folder [Folder] -- [Folder] | FullPath: Workspace.Camera.Folder
 CollectCoin [Sound] -- [Sound] | FullPath: Workspace.CollectCoin
 Gameplay [Folder] -- [Folder] | FullPath: Workspace.Gameplay
  ConveyorDestroyer [Part] -- [Part] | FullPath: Workspace.Gameplay.ConveyorDestroyer | Props: {Position=(-30.50, 0.50, 253.50), Size=(18.00, 16.00, 2.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
   Main [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Main | Props: {Position=(-168.00, -4.00, -248.00), Size=(7.00, 7.00, 1.00), Anchored=true, CanCollide=true, Material=Plastic, Transparency=1.00, Reflectance=0}
    ParticleEmitter [ParticleEmitter] -- [ParticleEmitter] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Main.ParticleEmitter | Props: {Rate=5, Speed=0.0, Enabled=true}
   PromptAnchor [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.PromptAnchor | Props: {Position=(-168.00, -7.00, -248.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Steal Silver Coin', HoldDuration=0.0} | Attrs: {PromptUIOffset=0, 0, PromptColor=0.784314, 0.235294, 0.235294, PromptType=NPC}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-167.16, -3.33, -248.80), Size=(1.80, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.00, -6.00, -248.00), Size=(5.50, 1.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.00, -4.00, -248.00), Size=(6.50, 3.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.00, -2.00, -248.00), Size=(5.50, 1.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.00, -1.25, -248.00), Size=(4.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.00, -0.75, -248.00), Size=(2.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.16, -4.00, -247.60), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-167.84, -4.00, -248.40), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22140.Part | Props: {Position=(-168.14, -2.20, -248.24), Size=(2.70, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
  COMMON_SILVERCOIN_placed_11307551304_22139 [Model] -- [Model] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139 | Props: {PrimaryPart=Main, ChildrenCount=24} | Attrs: {BuildableId=COMMON_SILVERCOIN, PlacedId=placed_11307551304_22139, Rarity=COMMON, PlacedAt=1789314732, BuildableType=VALUABLE, OwnerId=11307551304}
   PlacedItemBillboard [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard
    Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
     Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
      UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.UICorner
      UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.UIPadding
      UIListLayout [UIListLayout] -- [UIListLayout] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.UIListLayout
      NameLabel [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.NameLabel | Props: {Visible=true, AbsoluteSize=(20.0, 3.5)}
       UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.NameLabel.UIStroke
      RarityLabel [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.RarityLabel | Props: {Visible=true, AbsoluteSize=(20.0, 3.2)}
       UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.RarityLabel.UIStroke
      CostLabel [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.CostLabel | Props: {Visible=true, AbsoluteSize=(20.0, 2.4)}
      RateLabel [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PlacedItemBillboard.Root.Outer.RateLabel | Props: {Visible=true, AbsoluteSize=(20.0, 2.4)}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.16, -3.33, -244.80), Size=(1.80, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -6.00, -244.00), Size=(5.50, 1.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -4.00, -244.00), Size=(6.50, 3.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -2.00, -244.00), Size=(5.50, 1.00, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -1.25, -244.00), Size=(4.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -0.75, -244.00), Size=(2.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.16, -4.00, -243.60), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.84, -4.00, -244.40), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.14, -2.20, -244.24), Size=(2.70, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.33, -4.00, -244.13), Size=(2.25, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.14, -5.80, -244.24), Size=(2.70, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.53, -4.00, -244.01), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.86, -2.20, -243.76), Size=(2.70, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.67, -4.00, -243.87), Size=(2.25, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-172.89, -4.90, -244.32), Size=(1.35, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.86, -5.80, -243.76), Size=(2.70, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-173.47, -4.00, -243.99), Size=(4.95, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -6.75, -244.00), Size=(4.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-175.11, -4.90, -243.68), Size=(1.35, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.84, -3.33, -243.20), Size=(1.80, 0.45, 0.09), Anchored=true, CanCollide=false, Material=SmoothPlastic, Transparency=0.00, Reflectance=0} | Attrs: {Color2=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Part | Props: {Position=(-174.00, -7.25, -244.00), Size=(2.50, 0.50, 0.50), Anchored=true, CanCollide=false, Material=Plastic, Transparency=0.00, Reflectance=0.30000001192092896} | Attrs: {Color1=false}
   Main [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Main | Props: {Position=(-174.00, -4.00, -244.00), Size=(7.00, 7.00, 1.00), Anchored=true, CanCollide=true, Material=Plastic, Transparency=1.00, Reflectance=0}
    ParticleEmitter [ParticleEmitter] -- [ParticleEmitter] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.Main.ParticleEmitter | Props: {Rate=5, Speed=0.0, Enabled=true}
   PromptAnchor [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PromptAnchor | Props: {Position=(-174.00, -7.00, -244.00), Size=(1.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Plastic, Transparency=1.00, Reflectance=0}
    ProximityPrompt [ProximityPrompt] -- [ProximityPrompt] | FullPath: Workspace.PlacedItems.COMMON_SILVERCOIN_placed_11307551304_22139.PromptAnchor.ProximityPrompt | Props: {ObjectText='', ActionText='Steal Silver Coin', HoldDuration=0.0} | Attrs: {PromptUIOffset=0, 0, PromptColor=0.784314, 0.235294, 0.235294, PromptType=NPC}
  COMMON_WOODENDOOR_placed_8174951127_22485 [Model] -- [Model] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485 | Props: {PrimaryPart=Main, ChildrenCount=6} | Attrs: {BuildableId=COMMON_WOODENDOOR, PlacedId=placed_8174951127_22485, DefenseHealth=350, DefenseMaxHealth=350, DoorClosedAt=1789315545.253693, BuildableType=DEFENSE, BaseHackChance=0.3, KM_TELEPORT_IGNORE_MODEL=true, PlacedAt=1789315360, OwnerId=8174951127, BehaviorType=HackableDoor, HackCooldownSec=30, DoorIsOpen=false, DefenseIsBroken=false}
   Laser [Model] -- [Model] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser | Props: {PrimaryPart=None, ChildrenCount=5}
    Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser.Part | Props: {Position=(-96.05, 6.00, -102.00), Size=(21.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Material=GRASS}
    Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser.Part | Props: {Position=(-96.05, 3.00, -102.00), Size=(21.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Material=GRASS}
    Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser.Part | Props: {Position=(-96.05, 0.00, -102.00), Size=(21.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Material=GRASS}
    Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser.Part | Props: {Position=(-96.05, -3.00, -102.00), Size=(21.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Material=GRASS}
    Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Laser.Part | Props: {Position=(-96.05, -6.00, -102.00), Size=(21.00, 1.00, 1.00), Anchored=true, CanCollide=false, Material=Neon, Transparency=0.00, Reflectance=0} | Attrs: {Material=GRASS}
   Main [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main | Props: {Position=(-96.00, 67.50, -102.00), Size=(25.00, 150.00, 2.00), Anchored=true, CanCollide=true, Material=Plastic, Transparency=1.00, Reflectance=0} | Attrs: {Material=GRASS}
    HealthBarAnchor [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.HealthBarAnchor
    DefenseHealthBar [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar
     Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
      Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
       UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.UICorner
       UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.UIPadding
       BarBG [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.BarBG | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
        UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.BarBG.UICorner
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DefenseHealthBar.Root.Outer.Text.UIStroke
    DoorTimerAnchor [Attachment] -- [Attachment] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerAnchor
    DoorTimerBar [BillboardGui] -- [BillboardGui] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar
     Root [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
      Outer [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer | Props: {Visible=true, AbsoluteSize=(0.0, 0.0)}
       UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.UICorner
       UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.UIStroke
       UIPadding [UIPadding] -- [UIPadding] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.UIPadding
       BarBG [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.BarBG | Props: {Visible=true, AbsoluteSize=(12.0, 12.0)}
        UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.BarBG.UICorner
        Fill [Frame] -- [Frame] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.BarBG.Fill | Props: {Visible=true, AbsoluteSize=(12.0, 12.0)}
         UICorner [UICorner] -- [UICorner] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.BarBG.Fill.UICorner
       Text [TextLabel] -- [TextLabel] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.Text | Props: {Visible=true, AbsoluteSize=(12.0, 12.0)}
        UIStroke [UIStroke] -- [UIStroke] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Main.DoorTimerBar.Root.Outer.Text.UIStroke
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Part | Props: {Position=(-96.00, 14.50, -102.00), Size=(29.00, 2.00, 2.40), Anchored=true, CanCollide=true, Material=Plastic, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
   Part [Part] -- [Part] | FullPath: Workspace.PlacedItems.COMMON_WOODENDOOR_placed_8174951127_22485.Part | Props: {Position=(-96.00, 3.00, -113.50), Size=(2.00, 21.00, 2.40), Anchored=true, CanCollide=true, Material=Plastic, Transparency=0.00, Reflectance=0} | Attrs: {Color1=false}
